66,-957.772854,-0.000009
67,-957.772857,-0.000012
68,-957.772845,0.000000
69,-957.772861,-0.000015
70,-957.772854,-0.000009
71,-957.773226,-0.000380
72,-957.772867,-0.000022
73,-957.772845,-0.000000
74,-957.773224,-0.000379
75,-957.772859,-0.000014
76,-957.773694,-0.000849
77,-957.774039,-0.001194
78,-957.772845,-0.000000
79,-957.773188,-0.000342
80,-957.774371,-0.001525
83,-957.774431,-0.001586
84,-957.772845,-0.000000
85,-957.773067,-0.000222
86,-957.774408,-0.001562
87,-957.773550,-0.000704
88,-957.772845,-0.000000
89,-957.773105,-0.000260
90,-957.772854,-0.000009
91,-957.772851,-0.000006
92,-957.772849,-0.000004
93,-957.772845,-0.000000
94,-957.772845,0.000000
95,-957.772845,-0.000000
