2,3,-108.989113,0.000054
2,4,-108.987138,-0.000423
2,5,-109.002438,0.000204
2,8,-109.002753,-0.000089
2,9,-108.985440,-0.000061
2,10,-108.985462,-0.000066
2,11,-108.987054,-0.000098
2,12,-108.985500,-0.000122
2,13,-108.985799,-0.000165
2,14,-108.985918,-0.000366
2,15,-108.987041,-0.000051
2,16,-108.985471,-0.000059
2,17,-108.986609,-0.000124
2,18,-108.986612,-0.000126
2,19,-108.986935,-0.001316
2,20,-108.986164,-0.000111
2,21,-108.985490,-0.000118
2,22,-108.985569,-0.000047
2,23,-108.985949,-0.000427
2,24,-108.985444,-0.000057
2,25,-108.985521,-0.000019
2,26,-108.985477,-0.000100
2,27,-108.986038,-0.000643
2,28,-108.985943,-0.000038
2,29,-108.985406,-0.000039
2,30,-108.985676,-0.000250
2,31,-108.985711,-0.000017
2,32,-108.985381,-0.000017
2,33,-108.985373,-0.000004
2,34,-108.985656,-0.000166
2,35,-108.985656,-0.000166
2,36,-108.985508,-0.000037
2,37,-108.985508,-0.000037
2,38,-108.986224,-0.000534
2,39,-108.985903,-0.000539
2,40,-108.985667,-0.000286
2,41,-108.985510,-0.000015
2,42,-108.985432,-0.000016
2,43,-108.985510,-0.000031
2,44,-108.985511,-0.000032
2,45,-108.985442,-0.000021
2,46,-108.985427,-0.000067
2,47,-108.985502,-0.000035
2,48,-108.985777,-0.000310
2,49,-108.985383,-0.000011
3,4,-108.989490,0.000767
3,5,-109.005494,0.000690
3,8,-109.009307,-0.003100
3,9,-108.989163,-0.000242
3,10,-108.989052,-0.000114
3,11,-108.990521,-0.000023
3,12,-108.988940,-0.000020
3,13,-108.990243,-0.001066
3,14,-108.990608,-0.001514
3,15,-108.990707,-0.000175
3,16,-108.989801,-0.000847
3,17,-108.993038,-0.003011
3,18,-108.990084,-0.000056
3,19,-108.989462,-0.000301
3,20,-108.990013,-0.000418
3,21,-108.989276,-0.000361
3,22,-108.989177,-0.000112
3,23,-108.989168,-0.000103
3,24,-108.989170,-0.000241
3,25,-108.989150,-0.000106
3,26,-108.989162,-0.000243
3,27,-108.988983,-0.000046
3,28,-108.989469,-0.000022
3,29,-108.988924,-0.000015
3,30,-108.989003,-0.000036
3,31,-108.989266,-0.000029
3,32,-108.988929,-0.000023
3,33,-108.989213,-0.000302
3,34,-108.989129,-0.000097
3,35,-108.989052,-0.000020
3,36,-108.989035,-0.000021
3,37,-108.989034,-0.000021
3,38,-108.989265,-0.000033
3,39,-108.988935,-0.000029
3,40,-108.989100,-0.000177
3,41,-108.989062,-0.000025
3,42,-108.988984,-0.000026
3,43,-108.989636,-0.000615
3,44,-108.989090,-0.000069
3,45,-108.989103,-0.000140
3,46,-108.989261,-0.000359
3,47,-108.989067,-0.000058
3,48,-108.989065,-0.000056
3,49,-108.988996,-0.000082
4,5,-109.003452,0.000281
4,8,-109.004824,-0.001068
4,9,-108.986585,-0.000116
4,10,-108.987096,-0.000610
4,11,-108.988083,-0.000037
4,12,-108.986500,-0.000031
4,13,-108.987498,-0.000772
4,14,-108.987073,-0.000430
4,15,-108.988130,-0.000049
4,16,-108.988505,-0.002002
4,17,-108.987595,-0.000018
4,18,-108.987598,-0.000021
4,19,-108.987304,-0.000594
4,20,-108.987716,-0.000573
4,21,-108.986985,-0.000522
4,22,-108.986684,-0.000070
4,23,-108.987164,-0.000551
4,24,-108.986991,-0.000513
4,25,-108.986715,-0.000123
4,26,-108.986860,-0.000393
4,27,-108.986929,-0.000443
4,28,-108.987014,-0.000018
4,29,-108.986470,-0.000013
4,30,-108.986755,-0.000238
4,31,-108.986799,-0.000013
4,32,-108.986486,-0.000031
4,33,-108.986785,-0.000326
4,34,-108.986612,-0.000031
4,35,-108.986612,-0.000031
4,36,-108.986567,-0.000004
4,37,-108.986566,-0.000004
4,38,-108.986965,-0.000184
4,39,-108.986632,-0.000177
4,40,-108.986999,-0.000527
4,41,-108.986590,-0.000004
4,42,-108.986512,-0.000005
4,43,-108.986588,-0.000018
4,44,-108.986589,-0.000019
4,45,-108.986697,-0.000185
4,46,-108.986867,-0.000416
4,47,-108.986571,-0.000013
4,48,-108.986707,-0.000150
4,49,-108.986557,-0.000095
5,8,-109.038904,-0.019221
5,9,-109.002411,-0.000015
5,10,-109.002444,-0.000031
5,11,-109.004092,-0.000119
5,12,-109.003766,-0.001370
5,13,-109.002883,-0.000230
5,14,-109.013653,-0.011083
5,15,-109.009320,-0.005313
5,16,-109.002459,-0.000030
5,17,-109.004484,-0.000981
5,18,-109.004484,-0.000981
5,19,-109.002846,-0.000209
5,20,-109.003112,-0.000042
5,21,-109.002976,-0.000586
5,22,-109.002644,-0.000103
5,23,-109.002644,-0.000103
5,24,-109.002428,-0.000023
5,25,-109.002832,-0.000313
5,26,-109.003268,-0.000874
5,27,-109.002443,-0.000031
5,28,-109.002942,-0.000020
5,29,-109.002829,-0.000445
5,30,-109.002504,-0.000060
5,31,-109.003045,-0.000333
5,32,-109.002774,-0.000392
5,33,-109.002395,-0.000009
5,34,-109.002627,-0.000119
5,35,-109.002627,-0.000119
5,36,-109.002587,-0.000098
5,37,-109.002590,-0.000101
5,38,-109.002729,-0.000022
5,39,-109.002679,-0.000297
5,40,-109.002419,-0.000021
5,41,-109.002636,-0.000124
5,42,-109.002660,-0.000227
5,43,-109.002594,-0.000097
5,44,-109.002594,-0.000097
5,45,-109.002446,-0.000008
5,46,-109.002467,-0.000090
5,47,-109.002571,-0.000086
