2,-108.985356,-0.000268
3,-108.988898,-0.003810
4,-108.986447,-0.001359
5,-109.002374,-0.017286
8,-109.002396,-0.017309
9,-108.985110,-0.000023
10,-108.985127,-0.000040
11,-108.986687,-0.001600
12,-108.985110,-0.000022
13,-108.985367,-0.000279
14,-108.985284,-0.000196
15,-108.986721,-0.001634
16,-108.985144,-0.000056
17,-108.986217,-0.001130
18,-108.986217,-0.001130
19,-108.985351,-0.000264
20,-108.985784,-0.000696
21,-108.985104,-0.000016
22,-108.985254,-0.000167
23,-108.985254,-0.000167
24,-108.985119,-0.000031
25,-108.985233,-0.000146
26,-108.985108,-0.000021
27,-108.985126,-0.000039
28,-108.985636,-0.000549
29,-108.985098,-0.000010
30,-108.985157,-0.000070
31,-108.985426,-0.000339
32,-108.985096,-0.000008
33,-108.985100,-0.000013
34,-108.985221,-0.000134
35,-108.985221,-0.000134
36,-108.985203,-0.000115
37,-108.985203,-0.000115
38,-108.985421,-0.000334
39,-108.985096,-0.000008
40,-108.985113,-0.000025
41,-108.985227,-0.000139
42,-108.985147,-0.000060
43,-108.985211,-0.000123
44,-108.985211,-0.000123
45,-108.985152,-0.000065
46,-108.985091,-0.000004
47,-108.985198,-0.000111
48,-108.985198,-0.000111
49,-108.985103,-0.000016
