2,-108.985823,-0.000958
3,-108.984890,-0.000025
4,-108.985040,-0.000175
5,-108.985609,-0.000744
8,-108.985056,-0.000191
9,-108.985329,-0.000464
10,-108.984909,-0.000044
11,-108.985925,-0.001060
12,-108.984903,-0.000038
13,-108.984947,-0.000082
14,-108.985653,-0.000788
15,-108.985077,-0.000212
16,-108.984908,-0.000043
17,-108.986491,-0.001626
18,-108.985514,-0.000649
19,-108.985279,-0.000414
20,-108.985245,-0.000380
21,-108.985007,-0.000142
22,-108.984937,-0.000072
23,-108.984955,-0.000090
24,-108.985027,-0.000163
25,-108.984959,-0.000094
26,-108.984981,-0.000117
27,-108.984923,-0.000058
28,-108.985021,-0.000156
29,-108.984962,-0.000097
30,-108.985057,-0.000192
31,-108.984930,-0.000065
32,-108.984998,-0.000133
33,-108.984992,-0.000127
34,-108.984993,-0.000128
35,-108.984920,-0.000055
36,-108.984957,-0.000093
37,-108.984932,-0.000067
38,-108.984931,-0.000067
39,-108.984949,-0.000084
40,-108.984948,-0.000083
41,-108.984911,-0.000047
42,-108.984889,-0.000025
43,-108.984917,-0.000052
44,-108.984887,-0.000022
45,-108.984884,-0.000019
46,-108.984880,-0.000015
47,-108.984884,-0.000019
48,-108.984932,-0.000067
49,-108.984875,-0.000010
