95,-2947.145397,-0.000043
96,-2947.145357,-0.000003
97,-2947.145382,-0.000028
98,-2947.145372,-0.000018
99,-2947.145442,-0.000088
100,-2947.145700,-0.000346
101,-2947.145354,-0.000000
102,-2947.145354,-0.000000
103,-2947.145354,-0.000000
104,-2947.145354,-0.000000
105,-2947.145354,-0.000000
106,-2947.145354,-0.000000
107,-2947.145354,-0.000000
108,-2947.145373,-0.000019
109,-2947.145355,-0.000001
110,-2947.145354,-0.000000
111,-2947.145361,-0.000007
112,-2947.145354,-0.000000
113,-2947.145354,-0.000000
114,-2947.145354,-0.000000
115,-2947.145354,-0.000000
116,-2947.145354,-0.000000
117,-2947.145354,-0.000000
118,-2947.145354,-0.000000
119,-2947.145354,-0.000000
120,-2947.145354,-0.000000
121,-2947.145355,-0.000001
122,-2947.145356,-0.000002
123,-2947.145357,-0.000003
124,-2947.145356,-0.000002
125,-2947.145354,-0.000000
126,-2947.145354,-0.000000
127,-2947.145354,-0.000000
128,-2947.145377,-0.000023
129,-2947.145354,-0.000001
130,-2947.145365,-0.000011
131,-2947.145438,-0.000085
132,-2947.145354,-0.000000
133,-2947.145354,-0.000000
134,-2947.145354,-0.000000
135,-2947.145358,-0.000004
136,-2947.145410,-0.000056
137,-2947.145358,-0.000004
138,-2947.145357,-0.000003
139,-2947.145354,-0.000000
140,-2947.145355,-0.000001
141,-2947.145363,-0.000009
142,-2947.145354,-0.000000
143,-2947.145366,-0.000012
144,-2947.145378,-0.000024
145,-2947.145354,-0.000000
146,-2947.145367,-0.000013
147,-2947.145473,-0.000119
148,-2947.145354,-0.000000
149,-2947.145354,-0.000000
150,-2947.145357,-0.000003
151,-2947.145354,-0.000000
152,-2947.145368,-0.000014
153,-2947.145354,-0.000000
154,-2947.145354,-0.000000
155,-2947.145354,-0.000000
156,-2947.145354,-0.000000
157,-2947.145354,-0.000000
158,-2947.145357,-0.000003
159,-2947.145357,-0.000003
160,-2947.145354,-0.000000
161,-2947.145356,-0.000002
162,-2947.145354,-0.000000
163,-2947.145356,-0.000002
164,-2947.145354,-0.000000
165,-2947.145355,-0.000001
166,-2947.145360,-0.000006
167,-2947.145354,-0.000000
168,-2947.145354,-0.000000
169,-2947.145354,-0.000000
170,-2947.145370,-0.000016
171,-2947.145355,-0.000001
172,-2947.145356,-0.000002
173,-2947.145631,-0.000277
174,-2947.145360,-0.000006
175,-2947.145392,-0.000038
176,-2947.145380,-0.000026
177,-2947.145358,-0.000004
178,-2947.145428,-0.000074
179,-2947.145355,-0.000001
180,-2947.145410,-0.000056
181,-2947.145363,-0.000009
182,-2947.145355,-0.000001
183,-2947.145360,-0.000006
184,-2947.145394,-0.000040
185,-2947.145422,-0.000068
186,-2947.145364,-0.000010
187,-2947.145399,-0.000045
188,-2947.145382,-0.000028
189,-2947.145362,-0.000008
190,-2947.145361,-0.000007
191,-2947.145354,-0.000000
192,-2947.145354,-0.000001
193,-2947.145355,-0.000001
194,-2947.145354,-0.000001
195,-2947.145360,-0.000006
196,-2947.145354,-0.000000
197,-2947.145355,-0.000001
198,-2947.145354,-0.000000
199,-2947.145354,-0.000000
200,-2947.145371,-0.000017
201,-2947.145354,-0.000000
202,-2947.145359,-0.000005
203,-2947.145354,-0.000001
204,-2947.145354,-0.000000
205,-2947.145355,-0.000001
206,-2947.145354,-0.000000
207,-2947.145354,-0.000000
208,-2947.145355,-0.000001
209,-2947.145354,-0.000000
210,-2947.145355,-0.000001
211,-2947.145356,-0.000002
212,-2947.145356,-0.000002
213,-2947.145385,-0.000031
214,-2947.145357,-0.000003
215,-2947.145354,-0.000000
216,-2947.145355,-0.000001
217,-2947.145425,-0.000071
218,-2947.145354,-0.000000
219,-2947.145355,-0.000001
220,-2947.145359,-0.000005
221,-2947.145516,-0.000162
222,-2947.145410,-0.000057
223,-2947.145360,-0.000006
224,-2947.145358,-0.000004
225,-2947.145355,-0.000001
226,-2947.145354,-0.000000
227,-2947.145356,-0.000002
228,-2947.145397,-0.000043
229,-2947.145354,-0.000000
230,-2947.145354,-0.000000
