2,-108.940614,-0.000436
3,-108.940222,-0.000044
4,-108.940687,-0.000509
5,-108.941834,-0.001656
8,-108.940201,-0.000023
9,-108.940288,-0.000110
10,-108.940249,-0.000070
11,-108.940588,-0.000409
12,-108.940500,-0.000321
13,-108.940247,-0.000069
14,-108.941141,-0.000962
15,-108.940609,-0.000430
16,-108.940409,-0.000230
17,-108.940347,-0.000168
18,-108.940531,-0.000353
19,-108.940233,-0.000055
20,-108.940385,-0.000206
21,-108.940611,-0.000433
22,-108.940296,-0.000117
23,-108.940319,-0.000141
24,-108.940207,-0.000028
25,-108.940268,-0.000089
26,-108.940231,-0.000052
27,-108.940216,-0.000037
28,-108.940416,-0.000237
29,-108.940431,-0.000253
30,-108.940369,-0.000191
31,-108.940260,-0.000082
32,-108.940274,-0.000096
33,-108.940249,-0.000071
34,-108.940489,-0.000311
35,-108.940237,-0.000059
36,-108.940227,-0.000048
37,-108.940292,-0.000114
38,-108.940236,-0.000058
39,-108.940209,-0.000031
40,-108.940277,-0.000099
41,-108.940261,-0.000082
42,-108.940199,-0.000020
43,-108.940302,-0.000124
44,-108.940244,-0.000066
45,-108.940207,-0.000029
46,-108.940212,-0.000034
47,-108.940354,-0.000175
48,-108.940208,-0.000029
49,-108.940267,-0.000088
