0,1,-195.093962,-0.000000
0,2,-195.093962,-0.000000
0,3,-195.093961,-0.000000
0,4,-195.093962,0.000000
0,5,-195.094130,-0.000000
0,6,-195.094037,-0.000000
0,7,-195.094090,0.000000
0,8,-195.094144,-0.000000
0,9,-195.094153,0.000000
0,10,-195.094029,0.000000
0,11,-195.093976,0.000000
0,12,-195.094052,0.000000
0,13,-195.094096,0.000000
0,14,-195.094076,-0.000000
0,15,-195.094054,0.000000
0,16,-195.094006,0.000000
0,17,-195.093994,0.000000
0,18,-195.097099,-0.000000
0,21,-195.094116,-0.000000
0,22,-195.094046,-0.000000
0,23,-195.094039,-0.000000
0,24,-195.094174,-0.000003
0,25,-195.094068,-0.000001
0,26,-195.094438,-0.000001
0,27,-195.093970,-0.000000
0,28,-195.093983,-0.000000
0,29,-195.094031,-0.000000
0,30,-195.094232,-0.000001
0,31,-195.093988,-0.000000
0,32,-195.094042,-0.000002
0,33,-195.094017,-0.000000
0,34,-195.093972,-0.000000
0,35,-195.093983,-0.000000
0,36,-195.093999,-0.000000
0,37,-195.093972,-0.000000
0,38,-195.093988,-0.000000
0,39,-195.094137,-0.000000
0,40,-195.094557,-0.000000
0,41,-195.094342,-0.000002
0,42,-195.094256,-0.000003
0,43,-195.094256,-0.000007
0,44,-195.094206,-0.000001
0,45,-195.094106,-0.000001
0,46,-195.094725,-0.000002
0,47,-195.094012,-0.000001
0,48,-195.093986,-0.000005
0,49,-195.093990,-0.000001
0,50,-195.093975,-0.000003
0,51,-195.093983,-0.000001
0,52,-195.094014,-0.000003
0,53,-195.093997,-0.000000
0,54,-195.093968,-0.000000
0,55,-195.094106,-0.000012
0,56,-195.093984,-0.000001
0,57,-195.093975,-0.000000
0,58,-195.093981,-0.000001
0,59,-195.093999,-0.000001
0,60,-195.094047,-0.000000
0,61,-195.094084,-0.000002
0,62,-195.094005,-0.000004
0,63,-195.093975,-0.000001
0,64,-195.094099,-0.000001
0,65,-195.094006,-0.000000
0,66,-195.093979,-0.000000
0,67,-195.093976,-0.000001
0,68,-195.093989,-0.000001
0,69,-195.093968,-0.000000
0,70,-195.093966,-0.000000
0,71,-195.094004,-0.000000
0,72,-195.094008,-0.000001
0,73,-195.094011,-0.000001
0,74,-195.093963,-0.000000
0,75,-195.094002,-0.000000
0,76,-195.093970,-0.000001
0,77,-195.093963,-0.000000
0,78,-195.093965,-0.000000
0,79,-195.093968,-0.000000
0,80,-195.094006,-0.000000
0,81,-195.093970,-0.000000
0,82,-195.093966,-0.000001
0,83,-195.093971,-0.000000
0,84,-195.093974,-0.000000
0,85,-195.093970,-0.000000
0,86,-195.093973,-0.000000
0,87,-195.093969,-0.000000
0,88,-195.093969,-0.000000
0,89,-195.093968,-0.000000
0,90,-195.093966,-0.000000
0,91,-195.093969,-0.000000
0,92,-195.093968,-0.000000
0,93,-195.093987,-0.000000
0,94,-195.093965,-0.000000
0,95,-195.093968,-0.000000
0,96,-195.093987,-0.000000
0,97,-195.093971,-0.000000
0,98,-195.093977,-0.000000
0,99,-195.093966,-0.000000
0,100,-195.093964,-0.000001
0,101,-195.093971,-0.000000
0,102,-195.093973,-0.000000
0,103,-195.093963,-0.000000
0,104,-195.093963,-0.000000
0,105,-195.093965,-0.000003
0,106,-195.093967,-0.000000
0,107,-195.093965,-0.000000
0,108,-195.093965,-0.000000
0,109,-195.093963,-0.000000
0,110,-195.093962,-0.000000
0,111,-195.093970,-0.000006
0,112,-195.093964,-0.000000
0,113,-195.093964,-0.000001
0,114,-195.093963,-0.000000
0,115,-195.093969,-0.000003
0,116,-195.093963,-0.000001
0,117,-195.093972,-0.000009
0,118,-195.093963,-0.000000
0,119,-195.093963,-0.000000
1,2,-195.093960,-0.000000
1,3,-195.093960,-0.000000
1,4,-195.093961,-0.000000
1,5,-195.094129,-0.000000
1,6,-195.094036,-0.000000
1,7,-195.094088,-0.000000
1,8,-195.094142,-0.000000
1,9,-195.094152,0.000000
1,10,-195.094028,0.000000
1,11,-195.093974,-0.000000
1,12,-195.094051,-0.000000
1,13,-195.094095,0.000000
1,14,-195.094074,0.000000
1,15,-195.094053,-0.000000
1,16,-195.094004,-0.000000
1,17,-195.093992,-0.000000
1,18,-195.097098,-0.000000
1,21,-195.094115,-0.000001
1,22,-195.094045,-0.000000
1,23,-195.094038,-0.000000
1,24,-195.094170,-0.000001
1,25,-195.094067,-0.000000
1,26,-195.094436,-0.000001
1,27,-195.093969,-0.000000
1,28,-195.093981,-0.000000
1,29,-195.094030,-0.000000
1,30,-195.094231,-0.000001
1,31,-195.093987,-0.000000
1,32,-195.094039,-0.000000
1,33,-195.094015,-0.000000
1,34,-195.093971,-0.000000
1,35,-195.093981,-0.000000
1,36,-195.093998,-0.000000
1,37,-195.093971,-0.000000
1,38,-195.093986,-0.000000
1,39,-195.094136,-0.000001
1,40,-195.094557,-0.000001
1,41,-195.094339,-0.000001
1,42,-195.094252,-0.000000
1,43,-195.094248,-0.000001
1,44,-195.094208,-0.000005
1,45,-195.094104,-0.000000
1,46,-195.094722,-0.000001
1,47,-195.094018,-0.000008
1,48,-195.093982,-0.000002
1,49,-195.093988,-0.000000
1,50,-195.093970,-0.000000
1,51,-195.093980,-0.000000
1,52,-195.094010,-0.000001
1,53,-195.093996,-0.000001
1,54,-195.093967,-0.000001
1,55,-195.094094,-0.000001
1,56,-195.093986,-0.000004
1,57,-195.093974,-0.000001
1,58,-195.093978,-0.000000
1,59,-195.093998,-0.000002
1,60,-195.094046,-0.000000
1,61,-195.094081,-0.000001
1,62,-195.094001,-0.000001
1,63,-195.093973,-0.000001
1,64,-195.094097,-0.000000
1,65,-195.094005,-0.000000
1,66,-195.093978,-0.000000
1,67,-195.093974,-0.000000
1,68,-195.093992,-0.000006
1,69,-195.093966,-0.000000
1,70,-195.093964,-0.000000
1,71,-195.094002,-0.000000
1,72,-195.094006,-0.000000
1,73,-195.094009,-0.000000
1,74,-195.093961,-0.000000
1,75,-195.094000,-0.000000
1,76,-195.093968,-0.000000
1,77,-195.093962,-0.000000
1,78,-195.093963,-0.000000
1,79,-195.093968,-0.000001
1,80,-195.094005,-0.000000
1,81,-195.093968,-0.000000
1,82,-195.093963,-0.000000
1,83,-195.093969,-0.000000
1,84,-195.093972,-0.000000
1,85,-195.093968,-0.000000
1,86,-195.093971,-0.000000
1,87,-195.093967,-0.000000
1,88,-195.093967,-0.000000
1,89,-195.093967,-0.000000
1,90,-195.093964,-0.000000
1,91,-195.093968,-0.000000
1,92,-195.093966,-0.000000
1,93,-195.093986,-0.000000
1,94,-195.093964,-0.000000
1,95,-195.093967,-0.000000
1,96,-195.093985,-0.000000
1,97,-195.093970,-0.000000
1,98,-195.093975,-0.000000
1,99,-195.093965,-0.000000
1,100,-195.093961,-0.000000
1,101,-195.093970,-0.000000
1,102,-195.093971,-0.000000
1,103,-195.093962,-0.000000
1,104,-195.093962,-0.000001
1,105,-195.093961,-0.000000
1,106,-195.093965,-0.000000
1,107,-195.093963,-0.000000
1,108,-195.093963,-0.000000
1,109,-195.093964,-0.000002
1,110,-195.093960,-0.000000
1,111,-195.093970,-0.000007
1,112,-195.093962,-0.000000
1,113,-195.093963,-0.000002
1,114,-195.093962,-0.000000
