2,-109.012763,-0.000272
3,-109.016364,-0.003872
4,-109.013630,-0.001139
5,-109.014605,-0.002114
8,-109.014390,-0.001898
9,-109.013036,-0.000545
10,-109.012956,-0.000464
11,-109.012613,-0.000122
12,-109.012609,-0.000118
13,-109.012536,-0.000045
14,-109.012688,-0.000197
15,-109.013466,-0.000975
16,-109.013467,-0.000976
17,-109.012764,-0.000273
18,-109.012627,-0.000136
19,-109.012620,-0.000129
20,-109.012741,-0.000250
21,-109.012605,-0.000114
22,-109.012605,-0.000114
23,-109.012531,-0.000039
24,-109.012525,-0.000034
25,-109.012662,-0.000171
26,-109.012605,-0.000114
27,-109.013081,-0.000590
28,-109.012504,-0.000012
29,-109.012539,-0.000048
30,-109.012605,-0.000114
31,-109.012605,-0.000114
32,-109.012582,-0.000090
33,-109.012580,-0.000088
34,-109.012498,-0.000007
35,-109.012610,-0.000119
36,-109.012582,-0.000090
37,-109.012552,-0.000061
38,-109.012606,-0.000115
39,-109.012499,-0.000008
40,-109.012559,-0.000068
41,-109.012559,-0.000068
42,-109.012666,-0.000175
43,-109.012499,-0.000007
44,-109.012547,-0.000056
45,-109.012547,-0.000056
46,-109.012505,-0.000014
47,-109.012499,-0.000007
48,-109.012504,-0.000012
49,-109.012501,-0.000010
